행정동,분기,임대료(천원/㎡)
쌍문3동,20223,50.9
쌍문3동,20224,51
쌍문3동,20231,51.3
쌍문3동,20232,51.3
쌍문3동,20233,51.5
쌍문3동,20234,51.7
쌍문3동,20241,51.9
쌍문3동,20242,52.1
쌍문3동,20243,47.5
쌍문3동,20244,47.8
쌍문3동,20244,47.5
쌍문3동,20251,47.8
쌍문3동,20252,47.6
쌍문3동,20253,47.6
쌍문3동,20254,47.5
쌍문4동,20211,51.2
쌍문4동,20212,51
쌍문4동,20213,50.7
쌍문4동,20214,50.4
쌍문4동,20221,50.6
쌍문4동,20222,50.7
쌍문4동,20223,50.9
쌍문4동,20224,51
쌍문4동,20231,51.3
쌍문4동,20232,51.3
쌍문4동,20233,51.5
쌍문4동,20234,51.7
쌍문4동,20241,51.9
쌍문4동,20242,52.1
쌍문4동,20243,47.5
쌍문4동,20244,47.8
쌍문4동,20244,47.5
쌍문4동,20251,47.8
쌍문4동,20252,47.6
쌍문4동,20253,47.6
쌍문4동,20254,47.5
방학1동,20211,51.2
방학1동,20212,51
방학1동,20213,50.7
방학1동,20214,50.4
방학1동,20221,50.6
방학1동,20222,50.7
방학1동,20223,50.9
방학1동,20224,51
방학1동,20231,51.3
방학1동,20232,51.3
방학1동,20233,51.5
방학1동,20234,51.7
방학1동,20241,51.9
방학1동,20242,52.1
방학1동,20243,47.5
방학1동,20244,47.8
방학1동,20244,47.5
방학1동,20251,47.8
방학1동,20252,47.6
방학1동,20253,47.6
방학1동,20254,47.5
방학2동,20211,51.2
방학2동,20212,51
방학2동,20213,50.7
방학2동,20214,50.4
방학2동,20221,50.6
방학2동,20222,50.7
방학2동,20223,50.9
방학2동,20224,51
방학2동,20231,51.3
방학2동,20232,51.3
방학2동,20233,51.5
방학2동,20234,51.7
방학2동,20241,51.9
방학2동,20242,52.1
방학2동,20243,47.5
방학2동,20244,47.8
방학2동,20244,47.5
방학2동,20251,47.8
방학2동,20252,47.6
방학2동,20253,47.6
방학2동,20254,47.5
방학3동,20211,51.2
방학3동,20212,51
방학3동,20213,50.7
방학3동,20214,50.4
방학3동,20221,50.6
방학3동,20222,50.7
방학3동,20223,50.9
방학3동,20224,51
방학3동,20231,51.3
방학3동,20232,51.3
방학3동,20233,51.5
방학3동,20234,51.7
방학3동,20241,51.9
방학3동,20242,52.1
방학3동,20243,47.5
방학3동,20244,47.8
방학3동,20244,47.5
방학3동,20251,47.8
방학3동,20252,47.6
방학3동,20253,47.6
방학3동,20254,47.5
월계1동,20211,26.8
월계1동,20212,27
월계1동,20213,27.1
월계1동,20214,26.9
월계1동,20221,29.7
월계1동,20222,29.7
월계1동,20223,29.7
월계1동,20224,29.6
월계1동,20231,29.6
월계1동,20232,29.6
월계1동,20233,29.6
월계1동,20234,29.6
월계1동,20241,29.6
월계1동,20242,29.6
월계1동,20243,30.1
월계1동,20244,30.2
월계1동,20244,30.1
월계1동,20251,30.2
월계1동,20252,30.1
월계1동,20253,30.1
월계1동,20254,30.1
월계2동,20211,26.8
월계2동,20212,27
월계2동,20213,27.1
월계2동,20214,26.9
월계2동,20221,29.7
월계2동,20222,29.7
월계2동,20223,29.7
월계2동,20224,29.6
월계2동,20231,29.6
월계2동,20232,29.6
월계2동,20233,29.6
월계2동,20234,29.6
월계2동,20241,29.6
월계2동,20242,29.6
월계2동,20243,30.1
월계2동,20244,30.2
월계2동,20244,30.1
월계2동,20251,30.2
월계2동,20252,30.1
월계2동,20253,30.1
월계2동,20254,30.1
월계3동,20211,26.8
월계3동,20212,27
월계3동,20213,27.1
월계3동,20214,26.9
월계3동,20221,29.7
월계3동,20222,29.7
월계3동,20223,29.7
월계3동,20224,29.6
월계3동,20231,29.6
월계3동,20232,29.6
월계3동,20233,29.6
월계3동,20234,29.6
월계3동,20241,29.6
월계3동,20242,29.6
월계3동,20243,30.1
월계3동,20244,30.2
월계3동,20244,30.1
월계3동,20251,30.2
월계3동,20252,30.1
월계3동,20253,30.1
월계3동,20254,30.1
공릉1동,20211,26.8
공릉1동,20212,27
공릉1동,20213,27.1
공릉1동,20214,26.9
공릉1동,20221,29.7
공릉1동,20222,29.7
공릉1동,20223,29.7
공릉1동,20224,29.6
공릉1동,20231,29.6
공릉1동,20232,29.6
공릉1동,20233,29.6
공릉1동,20234,29.6
공릉1동,20241,29.6
공릉1동,20242,29.6
공릉1동,20243,30.1
공릉1동,20244,30.2
공릉1동,20244,30.1
공릉1동,20251,30.2
공릉1동,20252,30.1
공릉1동,20253,30.1
공릉1동,20254,30.1
공릉2동,20211,26.8
공릉2동,20212,27
공릉2동,20213,27.1
공릉2동,20214,26.9
공릉2동,20221,29.7
공릉2동,20222,29.7
공릉2동,20223,29.7
공릉2동,20224,29.6
공릉2동,20231,29.6
공릉2동,20232,29.6
공릉2동,20233,29.6
공릉2동,20234,29.6
공릉2동,20241,29.6
공릉2동,20242,29.6
공릉2동,20243,30.1
공릉2동,20244,30.2
공릉2동,20244,30.1
공릉2동,20251,30.2
공릉2동,20252,30.1
공릉2동,20253,30.1
공릉2동,20254,30.1
하계1동,20211,26.8
하계1동,20212,27
하계1동,20213,27.1
하계1동,20214,26.9
하계1동,20221,29.7
하계1동,20222,29.7
하계1동,20223,29.7
하계1동,20224,29.6
하계1동,20231,29.6
하계1동,20232,29.6
하계1동,20233,29.6
하계1동,20234,29.6
하계1동,20241,29.6
하계1동,20242,29.6
하계1동,20243,30.1
하계1동,20244,30.2
하계1동,20244,30.1
하계1동,20251,30.2
하계1동,20252,30.1
하계1동,20253,30.1
하계1동,20254,30.1
하계2동,20211,26.8
하계2동,20212,27
하계2동,20213,27.1
하계2동,20214,26.9
하계2동,20221,29.7
하계2동,20222,29.7
하계2동,20223,29.7
하계2동,20224,29.6
하계2동,20231,29.6
하계2동,20232,29.6
하계2동,20233,29.6
하계2동,20234,29.6
하계2동,20241,29.6
하계2동,20242,29.6
하계2동,20243,30.1
하계2동,20244,30.2
하계2동,20244,30.1
하계2동,20251,30.2
하계2동,20252,30.1
하계2동,20253,30.1
하계2동,20254,30.1
중계본동,20211,26.8
중계본동,20212,27
중계본동,20213,27.1
중계본동,20214,26.9
중계본동,20221,29.7
중계본동,20222,29.7
중계본동,20223,29.7
중계본동,20224,29.6
중계본동,20231,29.6
중계본동,20232,29.6
중계본동,20233,29.6
중계본동,20234,29.6
중계본동,20241,29.6
중계본동,20242,29.6
중계본동,20243,30.1
중계본동,20244,30.2
중계본동,20244,30.1
중계본동,20251,30.2
중계본동,20252,30.1
중계본동,20253,30.1
중계본동,20254,30.1
중계1동,20211,26.8
중계1동,20212,27
중계1동,20213,27.1
중계1동,20214,26.9
중계1동,20221,29.7
중계1동,20222,29.7
중계1동,20223,29.7
중계1동,20224,29.6
중계1동,20231,29.6
중계1동,20232,29.6
중계1동,20233,29.6
중계1동,20234,29.6
중계1동,20241,29.6
중계1동,20242,29.6
중계1동,20243,30.1
중계1동,20244,30.2
중계1동,20244,30.1
중계1동,20251,30.2
중계1동,20252,30.1
중계1동,20253,30.1
중계1동,20254,30.1
중계4동,20211,26.8
중계4동,20212,27
중계4동,20213,27.1
중계4동,20214,26.9
중계4동,20221,29.7
중계4동,20222,29.7
중계4동,20223,29.7
중계4동,20224,29.6
중계4동,20231,29.6
중계4동,20232,29.6
중계4동,20233,29.6
중계4동,20234,29.6
중계4동,20241,29.6
중계4동,20242,29.6
중계4동,20243,30.1
중계4동,20244,30.2
중계4동,20244,30.1
중계4동,20251,30.2
중계4동,20252,30.1
중계4동,20253,30.1
중계4동,20254,30.1
중계2·3동,20211,26.8
중계2·3동,20212,27
중계2·3동,20213,27.1
중계2·3동,20214,26.9
중계2·3동,20221,29.7
중계2·3동,20222,29.7
중계2·3동,20223,29.7
중계2·3동,20224,29.6
중계2·3동,20231,29.6
중계2·3동,20232,29.6
중계2·3동,20233,29.6
중계2·3동,20234,29.6
중계2·3동,20241,29.6
중계2·3동,20242,29.6
중계2·3동,20243,30.1
중계2·3동,20244,30.2
중계2·3동,20244,30.1
중계2·3동,20251,30.2
중계2·3동,20252,30.1
중계2·3동,20253,30.1
중계2·3동,20254,30.1
상계1동,20211,26.8
상계1동,20212,27
상계1동,20213,27.1
상계1동,20214,26.9
상계1동,20221,29.7
상계1동,20222,29.7
상계1동,20223,29.7
상계1동,20224,29.6
상계1동,20231,29.6
상계1동,20232,29.6
상계1동,20233,29.6
상계1동,20234,29.6
상계1동,20241,29.6
상계1동,20242,29.6
상계1동,20243,30.1
상계1동,20244,30.2
상계1동,20244,30.1
상계1동,20251,30.2
상계1동,20252,30.1
상계1동,20253,30.1
상계1동,20254,30.1
상계2동,20211,26.8
상계2동,20212,27
상계2동,20213,27.1
상계2동,20214,26.9
상계2동,20221,29.7
상계2동,20222,29.7
상계2동,20223,29.7
상계2동,20224,29.6
상계2동,20231,29.6
상계2동,20232,29.6
상계2동,20233,29.6
상계2동,20234,29.6
상계2동,20241,29.6
상계2동,20242,29.6
상계2동,20243,30.1
상계2동,20244,30.2
상계2동,20244,30.1
상계2동,20251,30.2
상계2동,20252,30.1
상계2동,20253,30.1
상계2동,20254,30.1
상계3·4동,20211,26.8
상계3·4동,20212,27
상계3·4동,20213,27.1
상계3·4동,20214,26.9
상계3·4동,20221,29.7
상계3·4동,20222,29.7
상계3·4동,20223,29.7
상계3·4동,20224,29.6
상계3·4동,20231,29.6
상계3·4동,20232,29.6
상계3·4동,20233,29.6
상계3·4동,20234,29.6
상계3·4동,20241,29.6
상계3·4동,20242,29.6
상계3·4동,20243,30.1
상계3·4동,20244,30.2
상계3·4동,20244,30.1
상계3·4동,20251,30.2
상계3·4동,20252,30.1
상계3·4동,20253,30.1
상계3·4동,20254,30.1
상계5동,20211,26.8
상계5동,20212,27
상계5동,20213,27.1
상계5동,20214,26.9
상계5동,20221,29.7
상계5동,20222,29.7
상계5동,20223,29.7
상계5동,20224,29.6
상계5동,20231,29.6
상계5동,20232,29.6
상계5동,20233,29.6
상계5동,20234,29.6
상계5동,20241,29.6
상계5동,20242,29.6
상계5동,20243,30.1
상계5동,20244,30.2
상계5동,20244,30.1
상계5동,20251,30.2
상계5동,20252,30.1
상계5동,20253,30.1
상계5동,20254,30.1
상계6·7동,20211,26.8
상계6·7동,20212,27
상계6·7동,20213,27.1
상계6·7동,20214,26.9
상계6·7동,20221,29.7
상계6·7동,20222,29.7
상계6·7동,20223,29.7
상계6·7동,20224,29.6
상계6·7동,20231,29.6
상계6·7동,20232,29.6
상계6·7동,20233,29.6
상계6·7동,20234,29.6
상계6·7동,20241,29.6
상계6·7동,20242,29.6
상계6·7동,20243,30.1
상계6·7동,20244,30.2
상계6·7동,20244,30.1
상계6·7동,20251,30.2
상계6·7동,20252,30.1
상계6·7동,20253,30.1
상계6·7동,20254,30.1
상계8동,20211,26.8
상계8동,20212,27
상계8동,20213,27.1
상계8동,20214,26.9
상계8동,20221,29.7
상계8동,20222,29.7
상계8동,20223,29.7
상계8동,20224,29.6
상계8동,20231,29.6
상계8동,20232,29.6
상계8동,20233,29.6
상계8동,20234,29.6
상계8동,20241,29.6
상계8동,20242,29.6
상계8동,20243,30.1
상계8동,20244,30.2
상계8동,20244,30.1
상계8동,20251,30.2
상계8동,20252,30.1
상계8동,20253,30.1
상계8동,20254,30.1
상계9동,20211,26.8
상계9동,20212,27
상계9동,20213,27.1
상계9동,20214,26.9
상계9동,20221,29.7
상계9동,20222,29.7
상계9동,20223,29.7
상계9동,20224,29.6
상계9동,20231,29.6
상계9동,20232,29.6
상계9동,20233,29.6
상계9동,20234,29.6
상계9동,20241,29.6
상계9동,20242,29.6
상계9동,20243,30.1
상계9동,20244,30.2
상계9동,20244,30.1
상계9동,20251,30.2
상계9동,20252,30.1
상계9동,20253,30.1
상계9동,20254,30.1
상계10동,20211,26.8
상계10동,20212,27
상계10동,20213,27.1
상계10동,20214,26.9
상계10동,20221,29.7
상계10동,20222,29.7
상계10동,20223,29.7
상계10동,20224,29.6
상계10동,20231,29.6
상계10동,20232,29.6
상계10동,20233,29.6
상계10동,20234,29.6
상계10동,20241,29.6
상계10동,20242,29.6
상계10동,20243,30.1
상계10동,20244,30.2
상계10동,20244,30.1
상계10동,20251,30.2
상계10동,20252,30.1
상계10동,20253,30.1
상계10동,20254,30.1
녹번동,20211,40.3
녹번동,20212,39.9
녹번동,20213,39.8
녹번동,20214,39.8
녹번동,20221,43.2
녹번동,20222,42.7
녹번동,20223,42.7
녹번동,20224,42.6
녹번동,20231,44.2
녹번동,20232,44.4
녹번동,20233,44.7
녹번동,20234,46.1
녹번동,20241,46.4
녹번동,20242,46.6
녹번동,20243,48.8
녹번동,20244,48.8
녹번동,20244,48.8
녹번동,20251,48.8
녹번동,20252,48.7
녹번동,20253,48.7
녹번동,20254,48.8
불광1동,20211,40.3
불광1동,20212,39.9
불광1동,20213,39.8
불광1동,20214,39.8
불광1동,20221,43.2
불광1동,20222,42.7
불광1동,20223,42.7
불광1동,20224,42.6
불광1동,20231,44.2
불광1동,20232,44.4
불광1동,20233,44.7
불광1동,20234,46.1
불광1동,20241,46.4
불광1동,20242,46.6
불광1동,20243,48.8
불광1동,20244,48.8
불광1동,20244,48.8
불광1동,20251,48.8
불광1동,20252,48.7
불광1동,20253,48.7
불광1동,20254,48.8
불광2동,20211,40.3
불광2동,20212,39.9
불광2동,20213,39.8
불광2동,20214,39.8
불광2동,20221,43.2
불광2동,20222,42.7
불광2동,20223,42.7
불광2동,20224,42.6
불광2동,20231,44.2
불광2동,20232,44.4
불광2동,20233,44.7
불광2동,20234,46.1
불광2동,20241,46.4
불광2동,20242,46.6
불광2동,20243,48.8
불광2동,20244,48.8
불광2동,20244,48.8
불광2동,20251,48.8
불광2동,20252,48.7
불광2동,20253,48.7
불광2동,20254,48.8
갈현1동,20211,40.3
갈현1동,20212,39.9
갈현1동,20213,39.8
갈현1동,20214,39.8
갈현1동,20221,43.2
갈현1동,20222,42.7
갈현1동,20223,42.7
갈현1동,20224,42.6
갈현1동,20231,44.2
갈현1동,20232,44.4
갈현1동,20233,44.7
갈현1동,20234,46.1
갈현1동,20241,46.4
갈현1동,20242,46.6
갈현1동,20243,48.8
갈현1동,20244,48.8
갈현1동,20244,48.8
갈현1동,20251,48.8
갈현1동,20252,48.7
갈현1동,20253,48.7
갈현1동,20254,48.8
갈현2동,20211,40.3
갈현2동,20212,39.9
갈현2동,20213,39.8
갈현2동,20214,39.8
갈현2동,20221,43.2
갈현2동,20222,42.7
갈현2동,20223,42.7
갈현2동,20224,42.6
갈현2동,20231,44.2
갈현2동,20232,44.4
갈현2동,20233,44.7
갈현2동,20234,46.1
갈현2동,20241,46.4
갈현2동,20242,46.6
갈현2동,20243,48.8
갈현2동,20244,48.8
갈현2동,20244,48.8
갈현2동,20251,48.8
갈현2동,20252,48.7
갈현2동,20253,48.7
갈현2동,20254,48.8
구산동,20211,40.3
구산동,20212,39.9
구산동,20213,39.8
구산동,20214,39.8
구산동,20221,43.2
구산동,20222,42.7
구산동,20223,42.7
구산동,20224,42.6
구산동,20231,44.2
구산동,20232,44.4
구산동,20233,44.7
구산동,20234,46.1
구산동,20241,46.4
구산동,20242,46.6
구산동,20243,48.8
구산동,20244,48.8
구산동,20244,48.8
구산동,20251,48.8
구산동,20252,48.7
구산동,20253,48.7
구산동,20254,48.8
대조동,20211,40.3
대조동,20212,39.9
대조동,20213,39.8
대조동,20214,39.8
대조동,20221,43.2
대조동,20222,42.7
대조동,20223,42.7
대조동,20224,42.6
대조동,20231,44.2
대조동,20232,44.4
대조동,20233,44.7
대조동,20234,46.1
대조동,20241,46.4
대조동,20242,46.6
대조동,20243,48.8
대조동,20244,48.8
대조동,20244,48.8
대조동,20251,48.8
대조동,20252,48.7
대조동,20253,48.7
대조동,20254,48.8
응암1동,20211,40.3
응암1동,20212,39.9
응암1동,20213,39.8
응암1동,20214,39.8
응암1동,20221,43.2
응암1동,20222,42.7
응암1동,20223,42.7
응암1동,20224,42.6
응암1동,20231,44.2
응암1동,20232,44.4
응암1동,20233,44.7
응암1동,20234,46.1
응암1동,20241,46.4
응암1동,20242,46.6
응암1동,20243,48.8
응암1동,20244,48.8
응암1동,20244,48.8
응암1동,20251,48.8
응암1동,20252,48.7
응암1동,20253,48.7
응암1동,20254,48.8
응암2동,20211,40.3
응암2동,20212,39.9
응암2동,20213,39.8
응암2동,20214,39.8
응암2동,20221,43.2
응암2동,20222,42.7
응암2동,20223,42.7
응암2동,20224,42.6
응암2동,20231,44.2
응암2동,20232,44.4
응암2동,20233,44.7
응암2동,20234,46.1
응암2동,20241,46.4
응암2동,20242,46.6
응암2동,20243,48.8
응암2동,20244,48.8
응암2동,20244,48.8
응암2동,20251,48.8
응암2동,20252,48.7
응암2동,20253,48.7
응암2동,20254,48.8
응암3동,20211,40.3
응암3동,20212,39.9
응암3동,20213,39.8
응암3동,20214,39.8
응암3동,20221,43.2
응암3동,20222,42.7
응암3동,20223,42.7
응암3동,20224,42.6
응암3동,20231,44.2
응암3동,20232,44.4
응암3동,20233,44.7
응암3동,20234,46.1
응암3동,20241,46.4
응암3동,20242,46.6
응암3동,20243,48.8
응암3동,20244,48.8
응암3동,20244,48.8
응암3동,20251,48.8
응암3동,20252,48.7
응암3동,20253,48.7
응암3동,20254,48.8
역촌동,20211,40.3
역촌동,20212,39.9
역촌동,20213,39.8
역촌동,20214,39.8
역촌동,20221,43.2
역촌동,20222,42.7
역촌동,20223,42.7
역촌동,20224,42.6
역촌동,20231,44.2
역촌동,20232,44.4
역촌동,20233,44.7
역촌동,20234,46.1
역촌동,20241,46.4
역촌동,20242,46.6
역촌동,20243,48.8
역촌동,20244,48.8
역촌동,20244,48.8
역촌동,20251,48.8
역촌동,20252,48.7
역촌동,20253,48.7
역촌동,20254,48.8
신사1동,20211,40.3
신사1동,20212,39.9
신사1동,20213,39.8
신사1동,20214,39.8
신사1동,20221,43.2
신사1동,20222,42.7
신사1동,20223,42.7
신사1동,20224,42.6
신사1동,20231,44.2
신사1동,20232,44.4
신사1동,20233,44.7
신사1동,20234,46.1
신사1동,20241,46.4
신사1동,20242,46.6
신사1동,20243,48.8
신사1동,20244,48.8
신사1동,20244,48.8
신사1동,20251,48.8
신사1동,20252,48.7
신사1동,20253,48.7
신사1동,20254,48.8
신사2동,20211,40.3
신사2동,20212,39.9
신사2동,20213,39.8
신사2동,20214,39.8
신사2동,20221,43.2
신사2동,20222,42.7
신사2동,20223,42.7
신사2동,20224,42.6
신사2동,20231,44.2
신사2동,20232,44.4
신사2동,20233,44.7
신사2동,20234,46.1
신사2동,20241,46.4
신사2동,20242,46.6
신사2동,20243,48.8
신사2동,20244,48.8
신사2동,20244,48.8
신사2동,20251,48.8
신사2동,20252,48.7
신사2동,20253,48.7
신사2동,20254,48.8
증산동,20211,40.3
증산동,20212,39.9
증산동,20213,39.8
증산동,20214,39.8
증산동,20221,43.2
증산동,20222,42.7
증산동,20223,42.7
증산동,20224,42.6
증산동,20231,44.2
증산동,20232,44.4
증산동,20233,44.7
증산동,20234,46.1
증산동,20241,46.4
증산동,20242,46.6
증산동,20243,48.8
증산동,20244,48.8
증산동,20244,48.8
증산동,20251,48.8
증산동,20252,48.7
증산동,20253,48.7
증산동,20254,48.8
수색동,20211,40.3
수색동,20212,39.9
수색동,20213,39.8
수색동,20214,39.8
수색동,20221,43.2
수색동,20222,42.7
수색동,20223,42.7
수색동,20224,42.6
수색동,20231,44.2
수색동,20232,44.4
수색동,20233,44.7
수색동,20234,46.1
수색동,20241,46.4
수색동,20242,46.6
수색동,20243,48.8
수색동,20244,48.8
수색동,20244,48.8
수색동,20251,48.8
수색동,20252,48.7
수색동,20253,48.7
수색동,20254,48.8
진관동,20211,40.3
