정류장_ID,정류장_명칭,정류장_유형,정류장_번호,위도,경도,버스도착정보안내기_설치_여부,행정동
113000437,월드컵파크11.12단지,일반차로,14339,37.5862704288,126.8808993224,설치   ,상암동
113000438,수색교,일반차로,14340,37.5872149306,126.8839820122,미설치  ,수색동
113000439,월드컵아이파크,일반차로,14353,37.5664713538,126.9136846815,설치   ,성산1동
113000440,월드컵아이파크,일반차로,14352,37.5667337059,126.9136074112,설치   ,성산1동
113000441,가좌행복주택.건영월드컵아파트,일반차로,14351,37.5693048881,126.9120367007,설치   ,성산1동
113000442,가좌행복주택.건영월드컵아파트,일반차로,14350,37.5694513482,126.9121016153,미설치  ,성산1동
113000443,중동현대아파트,일반차로,14349,37.5714636428,126.9072883544,설치   ,성산2동
113000444,중동현대아파트,일반차로,14348,37.5716856118,126.9072675947,설치   ,성산2동
113000445,청구아파트.참누리아파트,일반차로,14347,37.5738331722,126.9031032213,설치   ,성산2동
113000446,청구아파트.참누리아파트,일반차로,14346,37.5742321541,126.9028581629,설치   ,성산2동
113000448,디지털미디어시티역3번출구A,일반차로,14344,37.5755263424,126.9007797653,설치   ,성산2동
113000449,디지털미디어시티역3번출구,일반차로,14360,37.5753552366,126.900584183,설치   ,성산2동
113000450,공항철도디지털미디어시티역,일반차로,14359,37.5769634812,126.8981967646,미설치  ,성산2동
113000451,공항철도디지털미디어시티역,일반차로,14358,37.5766983835,126.8990065446,설치   ,성산2동
113000452,SBS.YTN,일반차로,14357,37.5798316679,126.8939587977,설치   ,수색동
113000453,SBS.YTN,일반차로,14356,37.579829791,126.8943776781,설치   ,수색동
113000454,DMC첨단산업센터,일반차로,14355,37.5836187524,126.886622684,설치   ,수색동
113000455,DMC첨단산업센터,일반차로,14354,37.5840594436,126.8865456046,설치   ,수색동
113000456,신촌역,일반차로,14867,37.5553244188,126.9356327981,미설치  ,대흥동
113000460,마포대교북단(가상),가상정류장,14682,37.5405215516,126.9396616685,미설치  ,용강동
113000462,양화대교북단(가상),가상정류장,14609,37.5499218193,126.9042670854,미설치  ,합정동
113000463,성산대교북단(가상),가상정류장,14768,37.5579914723,126.8931280157,미설치  ,망원1동
113000464,난지한강공원(가상),가상정류장,14861,37.5702183782,126.8730875323,미설치  ,상암동
113000465,난지한강공원(가상),가상정류장,14854,37.5707180521,126.8735248004,미설치  ,상암동
113000466,스탠포드호텔,일반차로,14615,37.5824509369,126.8856846789,미설치  ,상암동
113000467,스탠포드호텔,일반차로,14614,37.5824225201,126.8861172457,미설치  ,상암동
113000468,합정역1번출구,일반차로,14895,37.5505859949,126.9149513563,설치   ,합정동
113000469,상암동주민센터앞,일반차로,14361,37.578461396,126.8939275345,설치   ,수색동
113000470,공덕역10번출구,일반차로,14135,37.5417232771,126.9528901577,설치   ,도화동
113000471,공덕역10번출구,일반차로,14134,37.5419401801,126.9528746311,설치   ,도화동
113000472,마포자이2차아파트.대흥역,일반차로,14213,37.548758,126.942535,설치   ,용강동
113000474,아현동가구단지,일반차로,14100,37.5579672892,126.9606652753,설치   ,공덕동
113000475,웨딩타운,중앙차로,13042,37.5572390055,126.9525537641,설치   ,아현동
113000476,웨딩타운,중앙차로,14067,37.557092,126.951517,설치   ,아현동
113000477,아현역,중앙차로,14068,37.5572940008,126.9549417458,설치   ,아현동
113000478,아현역,중앙차로,13044,37.5573893313,126.9568854911,설치   ,아현동
113000479,성산동,일반차로,14184,37.564768944,126.9069033254,미설치  ,성산1동
113000481,서강대교북단(가상),가상정류장,14664,37.5438010828,126.9289675355,미설치  ,서강동
113000482,양화대교북단(가상),가상정류장,14665,37.547406373,126.9082296874,미설치  ,합정동
113000483,서강대교북단(가상),가상정류장,14998,37.5430891823,126.9280834266,미설치  ,서강동
113000484,양화대교북단(가상),가상정류장,14995,37.547572154,126.905933745,미설치  ,합정동
113000485,중앙잔디광장,일반차로,14131,37.5664760626,126.8792488862,미설치  ,상암동
113000486,노을공원입구(난지미술창작스튜디오),일반차로,14133,37.569406359,126.8806949077,미설치  ,상암동
113000487,난지천공원,일반차로,14137,37.5741661044,126.8860993187,미설치  ,상암동
113000488,난지천공원다목적구장,일반차로,14140,37.5738570108,126.8832782507,미설치  ,상암동
113000489,노을공원입구(난지미술창작스튜디오),일반차로,14147,37.5695835026,126.8804861814,미설치  ,상암동
113000491,월드컵경기장역,일반차로,14138,37.5695262377,126.9001971302,미설치  ,성산2동
113000492,마포구청.농수산물시장,일반차로,14139,37.566298907,126.8995833556,미설치  ,망원2동
113000493,난지천공원다목적구장,일반차로,14136,37.5735598425,126.8834400255,미설치  ,상암동
113000494,홍대입구,일반차로,14217,37.5545944804,126.920375476,설치   ,서교동
113000495,가좌역1번출구,일반차로,14342,37.5683159216,126.9149412588,미설치  ,성산1동
113000496,가좌역,일반차로,14343,37.5678973956,126.9153689271,설치   ,성산1동
113000497,마포대교(가상),가상정류장,19600,37.5372385232,126.9408122078,미설치  ,용강동
113000498,마포대교(가상),가상정류장,19601,37.5375192706,126.9417992607,미설치  ,용강동
113000499,성산대교북단(가상),가상정류장,14364,37.556735121,126.8943619551,미설치  ,망원1동
113000500,성산대교(가상),가상정류장,14365,37.5577065878,126.894624544,미설치  ,망원1동
113000505,홍대입구역(가상),가상정류장,14096,37.5552260552,126.9218643721,미설치  ,서교동
113000506,홍대입구역(가상),가상정류장,14097,37.5586515499,126.9259252365,미설치  ,서교동
113000508,합정역(가상),가상정류장,14098,37.547751,126.910155,미설치  ,합정동
113000509,합정역(가상),가상정류장,14099,37.5514613841,126.9161214841,미설치  ,합정동
113000510,상암고등학교,일반차로,14974,37.5823366588,126.883494785,미설치  ,상암동
113000511,상암고등학교,일반차로,14973,37.5820557086,126.8843872719,미설치  ,상암동
113000513,한강버스.망원선착장,선착장,6,37.5545,126.8946111,미설치  ,망원1동
113000514,R2(홍대걷고싶은거리),일반차로,14633,37.556163,126.924971,미설치  ,서교동
113000515,경의선숲길공원(홍대입구역3번출구),일반차로,14634,37.558837,126.925221,미설치  ,서교동
113000516,경의선숲길공원(연남동),일반차로,14635,37.563432,126.921448,미설치  ,연남동
113000517,망원&월드컵시장(망리단길),일반차로,14636,37.557656,126.90592,미설치  ,망원1동
113000518,망원한강공원(서울함공원),일반차로,14637,37.556253,126.899189,미설치  ,망원1동
113000519,서울월드컵경기장(마포농수산물시장),일반차로,14638,37.566631,126.89647,미설치  ,망원2동
113000520,하늘공원,일반차로,14639,37.566661,126.892421,미설치  ,망원2동
113000521,난지천공원(박정희대통령기념관),일반차로,14640,37.574677,126.886027,미설치  ,상암동
113000522,난지캠핑장,일반차로,14641,37.568809,126.875156,미설치  ,상암동
113000523,마포반려동물캠핑장(난지물놀이장),일반차로,14642,37.565848,126.880352,미설치  ,상암동
113000524,서울양화나루와잠두봉유적(하늘길),일반차로,14643,37.545677,126.911838,미설치  ,합정동
113000525,마포새빛문화숲,일반차로,14644,37.545309,126.918056,미설치  ,합정동
113000526,마포용강맛길,일반차로,14645,37.539414,126.944071,미설치  ,용강동
113000527,도화꽃길.갈매기골목(공덕역9번출구),일반차로,14646,37.542683,126.951822,미설치  ,도화동
113000528,경의선숲길공원(염리동),일반차로,14647,37.543812,126.949433,미설치  ,도화동
113000529,R6(레드로드광장.상수역),일반차로,14648,37.547927,126.920695,미설치  ,서강동
113000530,R4(홍대축제거리),일반차로,14649,37.550685,126.921447,미설치  ,서강동
113000531,한강버스망원선착장,일반차로,14276,37.555741,126.897648,설치   ,망원1동
113000532,가좌역3번출구,일반차로,13257,37.569163,126.914759,미설치  ,성산1동
113000533,마포365구민센터(마포365천문대),일반차로,14650,37.545007,126.922144,미설치  ,서강동
113900001,MBC,마을버스,14601,37.5796281217,126.8917373023,미설치  ,수색동
113900002,월드컵파크4단지,마을버스,14602,37.5778014837,126.8877410517,미설치  ,상암동
113900003,상암중학교,마을버스,14603,37.5789717535,126.8872438991,미설치  ,상암동
113900004,서울산업진흥원.국악방송,마을버스,14604,37.5807370662,126.8889507316,미설치  ,수색동
113900005,우리기술사옥.한국지역정보개발원,마을버스,14605,37.5822609838,126.887878597,미설치  ,수색동
113900006,DMC빌,마을버스,14606,37.5823926492,126.8855908513,미설치  ,상암동
113900007,우리금융상암센터.DMC빌,마을버스,14607,37.581932163,126.885575198,미설치  ,상암동
113900008,스탠포드호텔,마을버스,14623,37.5825593088,126.8865648633,미설치  ,수색동
113900009,우리기술사옥.한국지역정보개발원,마을버스,14624,37.582026762,126.8878117007,미설치  ,수색동
113900010,전자회관,마을버스,14625,37.5808056835,126.8886559163,미설치  ,수색동
113900011,상암중학교,마을버스,14626,37.579330494,126.8872133447,미설치  ,상암동
113900012,월드컵파크6단지,마을버스,14627,37.5781786312,126.8873113833,미설치  ,상암동
113900013,YTN뉴스퀘어.CJE&M,마을버스,14628,37.579007,126.891577,미설치  ,수색동
113900014,태양빌딩,마을버스,14508,37.55611,126.899382,미설치  ,망원1동
113900015,다운교회,마을버스,14969,37.5457365309,126.9127953093,미설치  ,합정동
113900016,다운교회,마을버스,14510,37.5456250178,126.9128255229,미설치  ,합정동
113900017,코오롱아파트106동앞,마을버스,14512,37.5609091091,126.9231008719,미설치  ,서교동
113900018,가든호텔.삼성프라자,마을버스,14513,37.5407448359,126.9492092871,미설치  ,도화동
113900019,우성아파트3동,마을버스,14514,37.5361648924,126.9475068947,미설치  ,도화동
113900020,대상아파트,마을버스,14515,37.5597426063,126.8996419598,미설치  ,망원2동
113900022,창전삼성아파트107동,마을버스,14517,37.5507316247,126.9309953149,미설치  ,서강동
113900023,서강유치원,마을버스,14518,37.5519120695,126.9279949601,미설치  ,서강동
113900024,삼익아파트입구.신촌숲아이파크,마을버스,14519,37.5499070227,126.9356035042,미설치  ,신수동
113900025,용약국,마을버스,14520,37.554479102,126.9368472568,미설치  ,대흥동
113900026,한이맨션,마을버스,14522,37.54551586,126.9141581354,미설치  ,합정동
113900027,코오롱아파트104동앞,마을버스,14524,37.5622933508,126.9219754172,미설치  ,연남동
113900028,돼지슈퍼,마을버스,14525,37.556961,126.961677,미설치  ,공덕동
113900029,하나님의교회,마을버스,14527,37.5462180095,126.9598793339,미설치  ,효창동
113900030,신부파스카아파트,마을버스,14528,37.5587574153,126.9003563794,미설치  ,망원1동
113900031,창전삼성아파트104동,마을버스,14530,37.5510770869,126.9315846569,미설치  ,신수동
113900032,육완순무용원,마을버스,14531,37.5527354367,126.9290988156,미설치  ,서강동
113900033,신수경남아파트,마을버스,14532,37.5500104497,126.9336171589,미설치  ,신수동
113900035,서일빌딩,마을버스,14536,37.5454162494,126.9159825506,미설치  ,합정동
113900036,코오롱아파트사거리,마을버스,14538,37.5630345645,126.9213939451,미설치  ,연남동
113900037,신일약국,마을버스,14539,37.5560100579,126.9625987905,미설치  ,공덕동
113900038,S마트,마을버스,14541,37.547055,126.943554,미설치  ,용강동
113900039,동교초등학교,마을버스,14542,37.5572273703,126.9014438887,미설치  ,망원1동
113900040,창전삼성아파트입구,마을버스,14544,37.5516299322,126.9324080979,미설치  ,신수동
113900041,와우공원입구,마을버스,14545,37.5531811274,126.9300208249,미설치  ,서강동
113900042,마포소방서,마을버스,14546,37.5490808985,126.9326944706,미설치  ,신수동
113900043,광흥창역.서강동주민센터,마을버스,14547,37.5483004315,126.9326343365,미설치  ,신수동
113900044,마포농수산물시장.월드컵경기장,마을버스,14550,37.5660689383,126.8972675665,미설치  ,망원2동
113900045,마포새빛문화숲,마을버스,14551,37.5452896463,126.9179054483,미설치  ,합정동
113900046,경성고교입구,마을버스,14552,37.5601111815,126.9166359308,미설치  ,서교동
113900047,대룡빌딩,마을버스,14553,37.5636821303,126.9222716786,미설치  ,연남동
113900048,공덕역입구,마을버스,14878,37.5422234996,126.9516244161,미설치  ,도화동
113900049,공덕역입구,마을버스,14554,37.542036376,126.9515801113,미설치  ,도화동
113900050,금호태영아파트,마을버스,14557,37.5537200783,126.9317248509,미설치  ,서강동
113900051,서강수협.신수중학교,마을버스,14560,37.5453150473,126.9323900344,미설치  ,신수동
113900052,용강초등학교,마을버스,14561,37.54705602,126.9435526305,미설치  ,용강동
113900053,마포구청.마포구청역,마을버스,14563,37.5657503917,126.9009458973,미설치  ,망원2동
113900054,마포새빛문화숲후문,마을버스,14564,37.5451009675,126.9216549212,미설치  ,서강동
113900055,마포FM,마을버스,14565,37.5609964881,126.9177138986,미설치  ,서교동
113900056,연남동주민센터,마을버스,14566,37.5640863415,126.9230681745,미설치  ,연남동
113900057,도화현대1차아파트111동앞,마을버스,14567,37.5411751362,126.9543656256,미설치  ,도화동
113900058,성원아파트,마을버스,14569,37.5471721489,126.9371834845,미설치  ,신수동
113900059,한국출판콘텐츠센터,마을버스,14570,37.5446957205,126.9353844685,미설치  ,신수동
113900060,서울여자중고등학교,마을버스,14571,37.547055382,126.9471495554,미설치  ,용강동
113900061,월드컵경기장역,마을버스,14573,37.5692704064,126.9002903006,미설치  ,성산2동
113900062,상수동,마을버스,14574,37.546692208,126.9230414413,미설치  ,서강동
113900063,에덴지우아파트,마을버스,14576,37.5645907957,126.924217758,미설치  ,연남동
113900064,도화현대1차아파트,마을버스,14577,37.5404825999,126.9554309077,미설치  ,용문동
113900065,망원유수지.마포구민체육센터,마을버스,14579,37.55588,126.899167,미설치  ,망원1동
113900066,신수현대아파트.래미안웰스트림,마을버스,14583,37.5437179924,126.9367020261,미설치  ,신수동
113900067,염리삼성아파트,마을버스,14584,37.5484856059,126.9475661602,미설치  ,염리동
113900068,구)망원우체국사거리,마을버스,14585,37.557824975,126.9076978449,미설치  ,망원1동
113900069,상수역,마을버스,14586,37.5476371966,126.9235904983,미설치  ,서강동
113900070,코오롱아파트사거리,마을버스,14587,37.5636983072,126.9208510308,미설치  ,연남동
113900071,에덴맨션,마을버스,14588,37.5639839246,126.9249462367,미설치  ,연남동
113900072,굴다리시장,마을버스,14592,37.5462786361,126.9414168429,미설치  ,용강동
113900073,신석초등학교,마을버스,14593,37.543163949,126.9386568825,설치   ,용강동
113900074,일성여자중고등학교,마을버스,14594,37.5488734491,126.9484113079,미설치  ,염리동
113900075,망원전철역,마을버스,14595,37.556111,126.909936,미설치  ,합정동
113900076,상수두산아파트,마을버스,14596,37.5475467474,126.9244409921,미설치  ,서강동
113900077,경성중고후문,마을버스,14597,37.5643791604,126.9202967687,미설치  ,연남동
113900078,하모니마트사거리,마을버스,14598,37.5633660552,126.9253883256,미설치  ,연남동
113900079,하나님의교회,마을버스,14600,37.539331855,126.9553127738,미설치  ,원효로2동
113900080,중동초등학교,마을버스,14661,37.566822815,126.9101093439,미설치  ,성산1동
113900081,대흥태영아파트,마을버스,14662,37.5457513998,126.9430638871,미설치  ,용강동
113900082,용강동주민센터,마을버스,14663,37.5418828151,126.9405579807,미설치  ,용강동
113900083,마포현대아파트,마을버스,14667,37.5487755518,126.9491538042,미설치  ,염리동
113900084,성산초등학교,마을버스,14669,37.5542263109,126.9123428704,미설치  ,합정동
113900085,경의선숲길공원입구,마을버스,14671,37.5658939505,126.9190510756,미설치  ,연남동
113900086,대명아파트,마을버스,14672,37.5624505717,126.9243116542,미설치  ,연남동
113900087,환일고등학교,마을버스,14674,37.5545623235,126.9608191314,미설치  ,공덕동
113900088,가구단지,마을버스,14676,37.5580233931,126.9607211084,미설치  ,공덕동
113900089,하모니마트,마을버스,14677,37.5522804732,126.9059979922,미설치  ,합정동
113900090,성모병원사거리,마을버스,14678,37.564613951,126.9121224136,미설치  ,성산1동
113900091,창전삼성아파트입구,마을버스,14693,37.5517786762,126.9325188796,미설치  ,신수동
113900092,대흥세양아파트,마을버스,14694,37.5448456877,126.9447270314,미설치  ,용강동
113900093,마포전철역,마을버스,14712,37.539618346,126.9445498324,미설치  ,용강동
113900094,공덕삼성3차아파트후문,마을버스,14713,37.5491526058,126.9512380153,미설치  ,염리동
113900095,고니빌딩,마을버스,14714,37.5545141067,126.9140402901,미설치  ,합정동
113900096,서강쌍용아파트.광흥창역,마을버스,14715,37.5479459242,126.9302871512,미설치  ,서강동
113900097,원효초등학교,마을버스,14718,37.536212316,126.9509196507,미설치  ,원효로2동
113900098,새서울의원,마을버스,14727,37.5512595136,126.9070201173,미설치  ,합정동
113900099,창전삼성아파트104동,마을버스,14738,37.5512824672,126.9314899516,미설치  ,신수동
113900100,산울림포스트극장,마을버스,14743,37.55467,126.93037,미설치  ,서강동
113900101,마포자이아파트,마을버스,14744,37.5441046793,126.9460097727,미설치  ,용강동
113900102,성지빌딩,마을버스,14745,37.5414733719,126.945776289,미설치  ,용강동
113900103,엘지빌딩,마을버스,14746,37.5486659087,126.9538167403,미설치  ,아현동
113900104,서교동주민센터,마을버스,14747,37.5547403269,126.9153507025,미설치  ,서교동
113900105,한강타운.우성아파트16동앞,마을버스,14750,37.5359386921,126.949516699,미설치  ,원효로2동
113900106,창전삼성아파트107동,마을버스,14755,37.5508496218,126.9309159814,미설치  ,서강동
113900107,와우공원입구,마을버스,14756,37.5532611124,126.9299420833,미설치  ,서강동
113900108,염리초등학교,마을버스,14757,37.542602893,126.9467600134,미설치  ,도화동
113900109,염리초등학교,마을버스,14758,37.5426264908,126.9471368388,미설치  ,도화동
113900110,마포노인복지관,마을버스,14763,37.5495294243,126.9323103997,미설치  ,신수동
113900111,공덕동주민센터,마을버스,14764,37.5505203493,126.960089214,미설치  ,공덕동
113900112,청암대,마을버스,14765,37.5358265963,126.9478810865,미설치  ,원효로2동
113900113,성서초등학교,마을버스,14799,37.5586625923,126.9126081977,미설치  ,성산1동
113900114,창전삼성아파트109동,마을버스,14808,37.5504041647,126.9303622842,미설치  ,서강동
113900115,육완순무용원,마을버스,14809,37.5528551348,126.9290569126,미설치  ,서강동
113900116,중부여성발전센터,마을버스,14810,37.541218067,126.9451382306,미설치  ,용강동
113900117,재화스퀘어,마을버스,14812,37.543896028,126.9468982901,미설치  ,도화동
113900118,공덕전철역,마을버스,14814,37.545520682,126.9510176651,미설치  ,도화동
113900119,홍대입구역사거리,마을버스,14832,37.5545259524,126.9209776106,미설치  ,서교동
113900120,창전현대홈타운,마을버스,14833,37.5508740938,126.9327234162,미설치  ,신수동
113900121,삼우빌딩,마을버스,14834,37.5492115356,126.9579450038,미설치  ,공덕동
113900122,합정역,마을버스,14835,37.5498487849,126.9147926148,미설치  ,합정동
113900123,희성교회,마을버스,14836,37.5568038157,126.914080671,미설치  ,서교동
113900124,서강유치원,마을버스,14837,37.5520413218,126.9279627818,미설치  ,서강동
113900125,마포전철역,마을버스,14838,37.5396209172,126.9442691905,미설치  ,용강동
113900126,한국컴퓨터,마을버스,14839,37.5449286853,126.94493407,미설치  ,용강동
113900127,신촌연세병원.기업은행,마을버스,14842,37.5519917333,126.9332204035,미설치  ,신수동
113900128,공덕동성당,마을버스,14843,37.5483812312,126.9568867015,미설치  ,공덕동
113900129,우리은행서교동지점,마을버스,14844,37.5519430729,126.9175337114,미설치  ,서교동
113900130,홍대후문,마을버스,14846,37.5513088608,126.9273099469,미설치  ,서강동
113900131,대흥태영아파트,마을버스,14848,37.545951456,126.943090896,미설치  ,용강동
113900132,서울서부지방법원,마을버스,14851,37.5487999972,126.955348589,미설치  ,공덕동
113900133,세븐일레븐,마을버스,14852,37.5404068073,126.9559961557,미설치  ,용문동
113900135,신석초등학교,마을버스,14855,37.5434232109,126.9388467265,설치   ,용강동
113900136,굴다리시장,마을버스,14856,37.5463896176,126.9417132655,미설치  ,용강동
113900137,서교동주민센터,마을버스,14858,37.5555997561,126.9150520526,미설치  ,서교동
113900139,샛별문방구.마포전철역,마을버스,14893,37.5400571192,126.947597365,미설치  ,도화동
113900140,서교푸르지오아파트,마을버스,14862,37.5536272738,126.9231791726,미설치  ,서교동
113900141,신수현대아파트.래미안웰스트림,마을버스,14864,37.5438334622,126.9369441072,미설치  ,신수동
113900142,마포세무서,마을버스,14865,37.5472983739,126.939039414,미설치  ,신수동
113900143,도화현대1차아파트111동앞,마을버스,14870,37.5412403149,126.9545638633,미설치  ,도화동
113900144,홍대정문,마을버스,14871,37.5529817959,126.9238877068,미설치  ,서강동
113900145,한국출판콘텐츠센터,마을버스,14873,37.5447473219,126.9355502266,미설치  ,신수동
113900146,신수세양아파트,마을버스,14874,37.5474092121,126.9373247519,미설치  ,신수동
113900148,서교동교회,마을버스,14876,37.5516621838,126.9192022864,미설치  ,서교동
113900149,애오개역,마을버스,14877,37.5525946358,126.9565340004,미설치  ,공덕동
113900150,레드로드입구,마을버스,14879,37.5508703976,126.9210952673,미설치  ,서강동
113900151,서강수협.신수중학교,마을버스,14881,37.5454755063,126.932501928,미설치  ,신수동
113900152,숭문중고등학교후문,마을버스,14883,37.5520916812,126.9453441712,미설치  ,염리동
113900153,레드로드입구,마을버스,14884,37.5506427579,126.9214465737,미설치  ,서강동
113900155,가든호텔.삼성프라자,마을버스,14886,37.540742839,126.9490519166,미설치  ,도화동
113900156,희성교회,마을버스,14887,37.556871554,126.9142956492,미설치  ,서교동
113900157,마포프레스티지자이아파트,마을버스,14889,37.5534760955,126.9460686583,미설치  ,염리동
113900158,홍대정문,마을버스,14890,37.5520039556,126.9236510232,미설치  ,서강동
113900160,성서초등학교,마을버스,14896,37.5586852894,126.9128379471,미설치  ,성산1동
113900161,마포소방서,마을버스,14897,37.5504232028,126.9331168737,미설치  ,신수동
113900162,홍대정문,마을버스,14899,37.5531509051,126.9248314705,미설치  ,서강동
113900163,라사라패션직업전문학교,마을버스,14900,37.5541278747,126.929511747,미설치  ,서강동
113900164,사천고가앞,마을버스,14901,37.566914654,126.9174119301,미설치  ,연남동
113900165,경성중고사거리,마을버스,14905,37.5606439736,126.9161669371,미설치  ,성산1동
113900166,서교푸르지오아파트,마을버스,14906,37.5539101296,126.9231795079,미설치  ,서교동
113900167,경의선숲길공원입구,마을버스,14907,37.5654631791,126.9191849347,미설치  ,연남동
113900168,우성아파트입구,마을버스,14908,37.5379689566,126.9473838471,미설치  ,도화동
113900169,성미약수터,마을버스,14910,37.5622973046,126.9146652433,미설치  ,성산1동
113900171,경성중고후문,마을버스,14913,37.5644362483,126.9201211423,미설치  ,연남동
113900172,우성아파트3동,마을버스,14914,37.536403474,126.9473962615,미설치  ,도화동
113900173,하모니마트,마을버스,14915,37.5525211624,126.9061199251,미설치  ,합정동
113900174,성모병원사거리,마을버스,14916,37.5646439871,126.9125264992,미설치  ,성산1동
113900175,코오롱아파트사거리,마을버스,14917,37.5635807867,126.9208407845,미설치  ,연남동
113900176,중동초등학교,마을버스,14920,37.5665745631,126.9107016888,미설치  ,성산1동
113900177,신한은행서교동금융센터점,마을버스,14921,37.5573853501,126.9183539873,미설치  ,서교동
113900178,경성중고.홍익디자인고,마을버스,14922,37.5622871811,126.919496441,미설치  ,연남동
113900179,망원파출소.롯데장학관,마을버스,14923,37.5536897719,126.9026460189,미설치  ,망원1동
113900180,대우미래사랑아파트,마을버스,14924,37.5567410028,126.9169681476,미설치  ,서교동
113900181,효성약국,마을버스,14925,37.5612082417,126.917709138,미설치  ,서교동
113900182,성산시영아파트,마을버스,14927,37.5699733715,126.9036833144,미설치  ,성산2동
113900183,한국해양전략연구소,마을버스,14928,37.55615891,126.9157158214,미설치  ,서교동
113900184,망원유수지.마포구민체육센터,마을버스,14930,37.5559856164,126.8992531113,미설치  ,망원1동
113900185,서교동주민센터,마을버스,14932,37.5556453918,126.9146083137,미설치  ,서교동
113900186,창전삼성아파트,마을버스,14933,37.5515831433,126.9325269785,미설치  ,신수동
113900187,새화빌딩,마을버스,14936,37.5551110975,126.9134453847,미설치  ,합정동
113900188,신촌이랜드청년주택,마을버스,14937,37.5495116343,126.9315214065,미설치  ,신수동
113900189,임오빌딩,마을버스,14934,37.5587705681,126.917399414,미설치  ,서교동
113900190,우리은행서교동지점,마을버스,14941,37.5533631842,126.9175609269,미설치  ,서교동
113900191,서강쌍용아파트.광흥창역,마을버스,14942,37.547971961,126.93012642,미설치  ,서강동
113900192,동교로사거리,마을버스,14943,37.5560597174,126.9210453635,미설치  ,서교동
113900193,동교초등학교,마을버스,14944,37.557089657,126.901628566,미설치  ,망원1동
113900194,망원전철역,마을버스,14946,37.556114,126.910258,미설치  ,합정동
113900195,서교동주민센터,마을버스,14947,37.5556503792,126.9152772343,미설치  ,서교동
113900196,서강초등학교,마을버스,14948,37.547746198,126.9263556875,미설치  ,서강동
113900197,신부파스카아파트,마을버스,14950,37.5587854475,126.900472928,미설치  ,망원1동
113900198,KBS미디어센터,마을버스,14951,37.5762495025,126.8912678163,미설치  ,상암동
113900199,구)망원우체국사거리,마을버스,14952,37.557933,126.907297,미설치  ,망원1동
113900200,홍대후문,마을버스,14953,37.5477681308,126.9254084029,미설치  ,서강동
113900201,대상아파트,마을버스,14954,37.5596562821,126.8998548757,미설치  ,망원2동
113900202,상수역,마을버스,14957,37.5478391735,126.9223888577,미설치  ,서강동
113900203,동원데자뷰아파트,마을버스,14958,37.560265953,126.8994205325,미설치  ,망원2동
113900204,망원동사거리,마을버스,14959,37.557387,126.904716,미설치  ,망원1동
113900205,레드로드입구,마을버스,14960,37.5479257309,126.9205037113,미설치  ,서강동
113900206,합정동,마을버스,14964,37.5476074126,126.9181201992,미설치  ,합정동
113900207,마포새빛문화숲,마을버스,14965,37.5455098635,126.9171164107,미설치  ,합정동
113900208,서일빌딩,마을버스,14966,37.5455541032,126.9159631569,미설치  ,합정동
113900209,성우맨션,마을버스,14968,37.5456357722,126.9142496659,미설치  ,합정동
113900210,월드컵경기장역,마을버스,14971,37.569515608,126.9001461683,미설치  ,성산2동
113900211,우성아파트입구,마을버스,14976,37.537980068,126.9475018046,미설치  ,도화동
113900212,망원교회,마을버스,14978,37.5564958163,126.9005291712,미설치  ,망원1동
113900214,한국영화아카데미,마을버스,14983,37.5542981382,126.9294391491,미설치  ,서강동
113900215,월드컵파크7단지,마을버스,14987,37.5804105731,126.8798688581,미설치  ,상암동
113900216,용산성당.현대홈타운,마을버스,14675,37.5376063241,126.9531660599,미설치  ,원효로2동
113900217,만물사부동산,마을버스,14599,37.5553480504,126.9607372268,미설치  ,공덕동
113900218,아현전철역,마을버스,14622,37.557174107,126.9568346839,미설치  ,아현동
113900219,한겨레신문사,마을버스,14502,37.5471556001,126.9589794255,미설치  ,효창동
113900220,마포경찰서,마을버스,14869,37.5503384443,126.9553278673,미설치  ,공덕동
113900221,아현동주민센터,마을버스,14760,37.5471182709,126.9531057864,미설치  ,도화동
113900222,공덕전철역,마을버스,14753,37.5432839409,126.9526849444,미설치  ,도화동
113900223,도화현대1차아파트단지내,마을버스,14608,37.5397829588,126.9545930351,미설치  ,원효로2동
113900224,S마트,마을버스,14902,37.538833948,126.947453957,미설치  ,도화동
113900225,대흥역,마을버스,14548,37.5480716446,126.9410725222,미설치  ,용강동
113900226,대흥역사거리,마을버스,14866,37.5481047003,126.9423208067,미설치  ,용강동
113900227,동도중학교.서울디지인고등학교,마을버스,14849,37.5464463948,126.9455044702,미설치  ,용강동
113900229,이대전철역,마을버스,14898,37.5559135339,126.9460216273,미설치  ,대흥동
113900230,신촌역,마을버스,14989,37.5542870566,126.9358956814,미설치  ,신수동
113900231,신수동성당.신수동주민센터,마을버스,14559,37.5472604384,126.9338504704,미설치  ,신수동
113900232,마포세무서,마을버스,14582,37.5470162832,126.9389468423,미설치  ,신수동
113900233,신수동성당.신수동주민센터,마을버스,14882,37.5474825845,126.934706995,미설치  ,신수동
113900234,광흥창역.서강동주민센터,마을버스,14888,37.5481226612,126.9328243933,미설치  ,신수동
113900235,이랜드,마을버스,14748,37.5491991774,126.9315365761,미설치  ,신수동
113900236,창전삼성아파트110동,마을버스,14988,37.5499354757,126.9283523987,미설치  ,서강동
113900237,서강초등학교,마을버스,14670,37.5474902299,126.9262642691,미설치  ,서강동
