행정동,분기,임대료(천원/㎡),구,버스정류장수,지하철역수,수요_점수,구매력_점수,리스크_점수,종합_점수,클러스터,클러스터_세분화
화곡본동,20242,35.2,화곡본동,30.0,0,72.77,1.23,5.44,21.47,0.0,3.0
화곡본동,20243,45.6,화곡본동,30.0,0,72.77,1.23,5.44,21.47,0.0,3.0
화곡본동,20244,45.7,화곡본동,30.0,0,72.77,1.23,5.44,21.47,0.0,3.0
화곡본동,20244,45.8,화곡본동,30.0,0,72.77,1.23,5.44,21.47,0.0,3.0
화곡본동,20251,45.6,화곡본동,30.0,0,72.77,1.23,5.44,21.47,0.0,3.0
화곡본동,20252,45.6,화곡본동,30.0,0,72.77,1.23,5.44,21.47,0.0,3.0
화곡본동,20253,45.6,화곡본동,30.0,0,72.77,1.23,5.44,21.47,0.0,3.0
화곡본동,20254,45.8,화곡본동,30.0,0,72.77,1.23,5.44,21.47,0.0,3.0
화곡6동,20211,34.5,화곡6동,29.0,0,38.05,4.64,8.56,15.06,0.0,0.0
화곡6동,20212,34.5,화곡6동,29.0,0,38.05,4.64,8.56,15.06,0.0,0.0
화곡6동,20213,34.6,화곡6동,29.0,0,38.05,4.64,8.56,15.06,0.0,0.0
화곡6동,20214,34.6,화곡6동,29.0,0,38.05,4.64,8.56,15.06,0.0,0.0
화곡6동,20221,34.7,화곡6동,29.0,0,38.05,4.64,8.56,15.06,0.0,0.0
화곡6동,20222,35.3,화곡6동,29.0,0,38.05,4.64,8.56,15.06,0.0,0.0
화곡6동,20223,35.3,화곡6동,29.0,0,38.05,4.64,8.56,15.06,0.0,0.0
화곡6동,20224,35.3,화곡6동,29.0,0,38.05,4.64,8.56,15.06,0.0,0.0
화곡6동,20231,35.3,화곡6동,29.0,0,38.05,4.64,8.56,15.06,0.0,0.0
화곡6동,20232,35.2,화곡6동,29.0,0,38.05,4.64,8.56,15.06,0.0,0.0
화곡6동,20233,35.2,화곡6동,29.0,0,38.05,4.64,8.56,15.06,0.0,0.0
화곡6동,20234,35.2,화곡6동,29.0,0,38.05,4.64,8.56,15.06,0.0,0.0
화곡6동,20241,35.2,화곡6동,29.0,0,38.05,4.64,8.56,15.06,0.0,0.0
화곡6동,20242,35.2,화곡6동,29.0,0,38.05,4.64,8.56,15.06,0.0,0.0
화곡6동,20243,45.6,화곡6동,29.0,0,38.05,4.64,8.56,15.06,0.0,0.0
화곡6동,20244,45.7,화곡6동,29.0,0,38.05,4.64,8.56,15.06,0.0,0.0
화곡6동,20244,45.8,화곡6동,29.0,0,38.05,4.64,8.56,15.06,0.0,0.0
화곡6동,20251,45.6,화곡6동,29.0,0,38.05,4.64,8.56,15.06,0.0,0.0
화곡6동,20252,45.6,화곡6동,29.0,0,38.05,4.64,8.56,15.06,0.0,0.0
화곡6동,20253,45.6,화곡6동,29.0,0,38.05,4.64,8.56,15.06,0.0,0.0
화곡6동,20254,45.8,화곡6동,29.0,0,38.05,4.64,8.56,15.06,0.0,0.0
화곡8동,20211,34.5,화곡8동,28.0,0,49.49,1.42,5.3,15.54,0.0,3.0
화곡8동,20212,34.5,화곡8동,28.0,0,49.49,1.42,5.3,15.54,0.0,3.0
화곡8동,20213,34.6,화곡8동,28.0,0,49.49,1.42,5.3,15.54,0.0,3.0
화곡8동,20214,34.6,화곡8동,28.0,0,49.49,1.42,5.3,15.54,0.0,3.0
화곡8동,20221,34.7,화곡8동,28.0,0,49.49,1.42,5.3,15.54,0.0,3.0
화곡8동,20222,35.3,화곡8동,28.0,0,49.49,1.42,5.3,15.54,0.0,3.0
화곡8동,20223,35.3,화곡8동,28.0,0,49.49,1.42,5.3,15.54,0.0,3.0
화곡8동,20224,35.3,화곡8동,28.0,0,49.49,1.42,5.3,15.54,0.0,3.0
화곡8동,20231,35.3,화곡8동,28.0,0,49.49,1.42,5.3,15.54,0.0,3.0
화곡8동,20232,35.2,화곡8동,28.0,0,49.49,1.42,5.3,15.54,0.0,3.0
화곡8동,20233,35.2,화곡8동,28.0,0,49.49,1.42,5.3,15.54,0.0,3.0
화곡8동,20234,35.2,화곡8동,28.0,0,49.49,1.42,5.3,15.54,0.0,3.0
화곡8동,20241,35.2,화곡8동,28.0,0,49.49,1.42,5.3,15.54,0.0,3.0
화곡8동,20242,35.2,화곡8동,28.0,0,49.49,1.42,5.3,15.54,0.0,3.0
화곡8동,20243,45.6,화곡8동,28.0,0,49.49,1.42,5.3,15.54,0.0,3.0
화곡8동,20244,45.7,화곡8동,28.0,0,49.49,1.42,5.3,15.54,0.0,3.0
화곡8동,20244,45.8,화곡8동,28.0,0,49.49,1.42,5.3,15.54,0.0,3.0
화곡8동,20251,45.6,화곡8동,28.0,0,49.49,1.42,5.3,15.54,0.0,3.0
화곡8동,20252,45.6,화곡8동,28.0,0,49.49,1.42,5.3,15.54,0.0,3.0
화곡8동,20253,45.6,화곡8동,28.0,0,49.49,1.42,5.3,15.54,0.0,3.0
화곡8동,20254,45.8,화곡8동,28.0,0,49.49,1.42,5.3,15.54,0.0,3.0
가양1동,20211,34.5,가양1동,28.0,0,38.8,10.23,40.5,32.46,0.0,4.0
가양1동,20212,34.5,가양1동,28.0,0,38.8,10.23,40.5,32.46,0.0,4.0
가양1동,20213,34.6,가양1동,28.0,0,38.8,10.23,40.5,32.46,0.0,4.0
가양1동,20214,34.6,가양1동,28.0,0,38.8,10.23,40.5,32.46,0.0,4.0
가양1동,20221,34.7,가양1동,28.0,0,38.8,10.23,40.5,32.46,0.0,4.0
가양1동,20222,35.3,가양1동,28.0,0,38.8,10.23,40.5,32.46,0.0,4.0
가양1동,20223,35.3,가양1동,28.0,0,38.8,10.23,40.5,32.46,0.0,4.0
가양1동,20224,35.3,가양1동,28.0,0,38.8,10.23,40.5,32.46,0.0,4.0
가양1동,20231,35.3,가양1동,28.0,0,38.8,10.23,40.5,32.46,0.0,4.0
가양1동,20232,35.2,가양1동,28.0,0,38.8,10.23,40.5,32.46,0.0,4.0
가양1동,20233,35.2,가양1동,28.0,0,38.8,10.23,40.5,32.46,0.0,4.0
가양1동,20234,35.2,가양1동,28.0,0,38.8,10.23,40.5,32.46,0.0,4.0
가양1동,20241,35.2,가양1동,28.0,0,38.8,10.23,40.5,32.46,0.0,4.0
가양1동,20242,35.2,가양1동,28.0,0,38.8,10.23,40.5,32.46,0.0,4.0
가양1동,20243,45.6,가양1동,28.0,0,38.8,10.23,40.5,32.46,0.0,4.0
가양1동,20244,45.7,가양1동,28.0,0,38.8,10.23,40.5,32.46,0.0,4.0
가양1동,20244,45.8,가양1동,28.0,0,38.8,10.23,40.5,32.46,0.0,4.0
가양1동,20251,45.6,가양1동,28.0,0,38.8,10.23,40.5,32.46,0.0,4.0
가양1동,20252,45.6,가양1동,28.0,0,38.8,10.23,40.5,32.46,0.0,4.0
가양1동,20253,45.6,가양1동,28.0,0,38.8,10.23,40.5,32.46,0.0,4.0
가양1동,20254,45.8,가양1동,28.0,0,38.8,10.23,40.5,32.46,0.0,4.0
가양2동,20211,34.5,가양2동,8.0,0,16.26,2.75,1.0,5.31,1.0,1.0
가양2동,20212,34.5,가양2동,8.0,0,16.26,2.75,1.0,5.31,1.0,1.0
가양2동,20213,34.6,가양2동,8.0,0,16.26,2.75,1.0,5.31,1.0,1.0
가양2동,20214,34.6,가양2동,8.0,0,16.26,2.75,1.0,5.31,1.0,1.0
가양2동,20221,34.7,가양2동,8.0,0,16.26,2.75,1.0,5.31,1.0,1.0
가양2동,20222,35.3,가양2동,8.0,0,16.26,2.75,1.0,5.31,1.0,1.0
가양2동,20223,35.3,가양2동,8.0,0,16.26,2.75,1.0,5.31,1.0,1.0
가양2동,20224,35.3,가양2동,8.0,0,16.26,2.75,1.0,5.31,1.0,1.0
가양2동,20231,35.3,가양2동,8.0,0,16.26,2.75,1.0,5.31,1.0,1.0
가양2동,20232,35.2,가양2동,8.0,0,16.26,2.75,1.0,5.31,1.0,1.0
가양2동,20233,35.2,가양2동,8.0,0,16.26,2.75,1.0,5.31,1.0,1.0
가양2동,20234,35.2,가양2동,8.0,0,16.26,2.75,1.0,5.31,1.0,1.0
가양2동,20241,35.2,가양2동,8.0,0,16.26,2.75,1.0,5.31,1.0,1.0
가양2동,20242,35.2,가양2동,8.0,0,16.26,2.75,1.0,5.31,1.0,1.0
가양2동,20243,45.6,가양2동,8.0,0,16.26,2.75,1.0,5.31,1.0,1.0
가양2동,20244,45.7,가양2동,8.0,0,16.26,2.75,1.0,5.31,1.0,1.0
가양2동,20244,45.8,가양2동,8.0,0,16.26,2.75,1.0,5.31,1.0,1.0
가양2동,20251,45.6,가양2동,8.0,0,16.26,2.75,1.0,5.31,1.0,1.0
가양2동,20252,45.6,가양2동,8.0,0,16.26,2.75,1.0,5.31,1.0,1.0
가양2동,20253,45.6,가양2동,8.0,0,16.26,2.75,1.0,5.31,1.0,1.0
가양2동,20254,45.8,가양2동,8.0,0,16.26,2.75,1.0,5.31,1.0,1.0
가양3동,20211,34.5,가양3동,7.0,0,11.92,2.57,1.36,4.35,1.0,1.0
가양3동,20212,34.5,가양3동,7.0,0,11.92,2.57,1.36,4.35,1.0,1.0
가양3동,20213,34.6,가양3동,7.0,0,11.92,2.57,1.36,4.35,1.0,1.0
가양3동,20214,34.6,가양3동,7.0,0,11.92,2.57,1.36,4.35,1.0,1.0
가양3동,20221,34.7,가양3동,7.0,0,11.92,2.57,1.36,4.35,1.0,1.0
가양3동,20222,35.3,가양3동,7.0,0,11.92,2.57,1.36,4.35,1.0,1.0
가양3동,20223,35.3,가양3동,7.0,0,11.92,2.57,1.36,4.35,1.0,1.0
가양3동,20224,35.3,가양3동,7.0,0,11.92,2.57,1.36,4.35,1.0,1.0
가양3동,20231,35.3,가양3동,7.0,0,11.92,2.57,1.36,4.35,1.0,1.0
가양3동,20232,35.2,가양3동,7.0,0,11.92,2.57,1.36,4.35,1.0,1.0
가양3동,20233,35.2,가양3동,7.0,0,11.92,2.57,1.36,4.35,1.0,1.0
가양3동,20234,35.2,가양3동,7.0,0,11.92,2.57,1.36,4.35,1.0,1.0
가양3동,20241,35.2,가양3동,7.0,0,11.92,2.57,1.36,4.35,1.0,1.0
가양3동,20242,35.2,가양3동,7.0,0,11.92,2.57,1.36,4.35,1.0,1.0
가양3동,20243,45.6,가양3동,7.0,0,11.92,2.57,1.36,4.35,1.0,1.0
가양3동,20244,45.7,가양3동,7.0,0,11.92,2.57,1.36,4.35,1.0,1.0
가양3동,20244,45.8,가양3동,7.0,0,11.92,2.57,1.36,4.35,1.0,1.0
가양3동,20251,45.6,가양3동,7.0,0,11.92,2.57,1.36,4.35,1.0,1.0
가양3동,20252,45.6,가양3동,7.0,0,11.92,2.57,1.36,4.35,1.0,1.0
가양3동,20253,45.6,가양3동,7.0,0,11.92,2.57,1.36,4.35,1.0,1.0
가양3동,20254,45.8,가양3동,7.0,0,11.92,2.57,1.36,4.35,1.0,1.0
발산1동,20211,34.5,발산1동,81.0,0,46.36,9.83,18.26,23.27,0.0,3.0
발산1동,20212,34.5,발산1동,81.0,0,46.36,9.83,18.26,23.27,0.0,3.0
발산1동,20213,34.6,발산1동,81.0,0,46.36,9.83,18.26,23.27,0.0,3.0
발산1동,20214,34.6,발산1동,81.0,0,46.36,9.83,18.26,23.27,0.0,3.0
발산1동,20221,34.7,발산1동,81.0,0,46.36,9.83,18.26,23.27,0.0,3.0
발산1동,20222,35.3,발산1동,81.0,0,46.36,9.83,18.26,23.27,0.0,3.0
발산1동,20223,35.3,발산1동,81.0,0,46.36,9.83,18.26,23.27,0.0,3.0
발산1동,20224,35.3,발산1동,81.0,0,46.36,9.83,18.26,23.27,0.0,3.0
발산1동,20231,35.3,발산1동,81.0,0,46.36,9.83,18.26,23.27,0.0,3.0
발산1동,20232,35.2,발산1동,81.0,0,46.36,9.83,18.26,23.27,0.0,3.0
발산1동,20233,35.2,발산1동,81.0,0,46.36,9.83,18.26,23.27,0.0,3.0
발산1동,20234,35.2,발산1동,81.0,0,46.36,9.83,18.26,23.27,0.0,3.0
발산1동,20241,35.2,발산1동,81.0,0,46.36,9.83,18.26,23.27,0.0,3.0
발산1동,20242,35.2,발산1동,81.0,0,46.36,9.83,18.26,23.27,0.0,3.0
발산1동,20243,45.6,발산1동,81.0,0,46.36,9.83,18.26,23.27,0.0,3.0
발산1동,20244,45.7,발산1동,81.0,0,46.36,9.83,18.26,23.27,0.0,3.0
발산1동,20244,45.8,발산1동,81.0,0,46.36,9.83,18.26,23.27,0.0,3.0
발산1동,20251,45.6,발산1동,81.0,0,46.36,9.83,18.26,23.27,0.0,3.0
발산1동,20252,45.6,발산1동,81.0,0,46.36,9.83,18.26,23.27,0.0,3.0
발산1동,20253,45.6,발산1동,81.0,0,46.36,9.83,18.26,23.27,0.0,3.0
발산1동,20254,45.8,발산1동,81.0,0,46.36,9.83,18.26,23.27,0.0,3.0
우장산동,20211,34.5,우장산동,36.0,0,50.36,5.61,7.54,17.92,0.0,3.0
우장산동,20212,34.5,우장산동,36.0,0,50.36,5.61,7.54,17.92,0.0,3.0
우장산동,20213,34.6,우장산동,36.0,0,50.36,5.61,7.54,17.92,0.0,3.0
우장산동,20214,34.6,우장산동,36.0,0,50.36,5.61,7.54,17.92,0.0,3.0
우장산동,20221,34.7,우장산동,36.0,0,50.36,5.61,7.54,17.92,0.0,3.0
우장산동,20222,35.3,우장산동,36.0,0,50.36,5.61,7.54,17.92,0.0,3.0
우장산동,20223,35.3,우장산동,36.0,0,50.36,5.61,7.54,17.92,0.0,3.0
우장산동,20224,35.3,우장산동,36.0,0,50.36,5.61,7.54,17.92,0.0,3.0
우장산동,20231,35.3,우장산동,36.0,0,50.36,5.61,7.54,17.92,0.0,3.0
우장산동,20232,35.2,우장산동,36.0,0,50.36,5.61,7.54,17.92,0.0,3.0
우장산동,20233,35.2,우장산동,36.0,0,50.36,5.61,7.54,17.92,0.0,3.0
우장산동,20234,35.2,우장산동,36.0,0,50.36,5.61,7.54,17.92,0.0,3.0
우장산동,20241,35.2,우장산동,36.0,0,50.36,5.61,7.54,17.92,0.0,3.0
우장산동,20242,35.2,우장산동,36.0,0,50.36,5.61,7.54,17.92,0.0,3.0
우장산동,20243,45.6,우장산동,36.0,0,50.36,5.61,7.54,17.92,0.0,3.0
우장산동,20244,45.7,우장산동,36.0,0,50.36,5.61,7.54,17.92,0.0,3.0
우장산동,20244,45.8,우장산동,36.0,0,50.36,5.61,7.54,17.92,0.0,3.0
우장산동,20251,45.6,우장산동,36.0,0,50.36,5.61,7.54,17.92,0.0,3.0
우장산동,20252,45.6,우장산동,36.0,0,50.36,5.61,7.54,17.92,0.0,3.0
우장산동,20253,45.6,우장산동,36.0,0,50.36,5.61,7.54,17.92,0.0,3.0
우장산동,20254,45.8,우장산동,36.0,0,50.36,5.61,7.54,17.92,0.0,3.0
공항동,20211,34.5,공항동,32.0,0,39.28,2.64,7.97,14.57,0.0,0.0
공항동,20212,34.5,공항동,32.0,0,39.28,2.64,7.97,14.57,0.0,0.0
공항동,20213,34.6,공항동,32.0,0,39.28,2.64,7.97,14.57,0.0,0.0
공항동,20214,34.6,공항동,32.0,0,39.28,2.64,7.97,14.57,0.0,0.0
공항동,20221,34.7,공항동,32.0,0,39.28,2.64,7.97,14.57,0.0,0.0
공항동,20222,35.3,공항동,32.0,0,39.28,2.64,7.97,14.57,0.0,0.0
공항동,20223,35.3,공항동,32.0,0,39.28,2.64,7.97,14.57,0.0,0.0
공항동,20224,35.3,공항동,32.0,0,39.28,2.64,7.97,14.57,0.0,0.0
공항동,20231,35.3,공항동,32.0,0,39.28,2.64,7.97,14.57,0.0,0.0
공항동,20232,35.2,공항동,32.0,0,39.28,2.64,7.97,14.57,0.0,0.0
공항동,20233,35.2,공항동,32.0,0,39.28,2.64,7.97,14.57,0.0,0.0
공항동,20234,35.2,공항동,32.0,0,39.28,2.64,7.97,14.57,0.0,0.0
공항동,20241,35.2,공항동,32.0,0,39.28,2.64,7.97,14.57,0.0,0.0
공항동,20242,35.2,공항동,32.0,0,39.28,2.64,7.97,14.57,0.0,0.0
공항동,20243,45.6,공항동,32.0,0,39.28,2.64,7.97,14.57,0.0,0.0
공항동,20244,45.7,공항동,32.0,0,39.28,2.64,7.97,14.57,0.0,0.0
공항동,20244,45.8,공항동,32.0,0,39.28,2.64,7.97,14.57,0.0,0.0
공항동,20251,45.6,공항동,32.0,0,39.28,2.64,7.97,14.57,0.0,0.0
공항동,20252,45.6,공항동,32.0,0,39.28,2.64,7.97,14.57,0.0,0.0
공항동,20253,45.6,공항동,32.0,0,39.28,2.64,7.97,14.57,0.0,0.0
공항동,20254,45.8,공항동,32.0,0,39.28,2.64,7.97,14.57,0.0,0.0
방화1동,20211,34.5,방화1동,95.0,0,49.02,4.85,10.55,18.88,0.0,3.0
방화1동,20212,34.5,방화1동,95.0,0,49.02,4.85,10.55,18.88,0.0,3.0
방화1동,20213,34.6,방화1동,95.0,0,49.02,4.85,10.55,18.88,0.0,3.0
방화1동,20214,34.6,방화1동,95.0,0,49.02,4.85,10.55,18.88,0.0,3.0
방화1동,20221,34.7,방화1동,95.0,0,49.02,4.85,10.55,18.88,0.0,3.0
방화1동,20222,35.3,방화1동,95.0,0,49.02,4.85,10.55,18.88,0.0,3.0
방화1동,20223,35.3,방화1동,95.0,0,49.02,4.85,10.55,18.88,0.0,3.0
방화1동,20224,35.3,방화1동,95.0,0,49.02,4.85,10.55,18.88,0.0,3.0
방화1동,20231,35.3,방화1동,95.0,0,49.02,4.85,10.55,18.88,0.0,3.0
방화1동,20232,35.2,방화1동,95.0,0,49.02,4.85,10.55,18.88,0.0,3.0
방화1동,20233,35.2,방화1동,95.0,0,49.02,4.85,10.55,18.88,0.0,3.0
방화1동,20234,35.2,방화1동,95.0,0,49.02,4.85,10.55,18.88,0.0,3.0
방화1동,20241,35.2,방화1동,95.0,0,49.02,4.85,10.55,18.88,0.0,3.0
방화1동,20242,35.2,방화1동,95.0,0,49.02,4.85,10.55,18.88,0.0,3.0
방화1동,20243,45.6,방화1동,95.0,0,49.02,4.85,10.55,18.88,0.0,3.0
방화1동,20244,45.7,방화1동,95.0,0,49.02,4.85,10.55,18.88,0.0,3.0
방화1동,20244,45.8,방화1동,95.0,0,49.02,4.85,10.55,18.88,0.0,3.0
방화1동,20251,45.6,방화1동,95.0,0,49.02,4.85,10.55,18.88,0.0,3.0
방화1동,20252,45.6,방화1동,95.0,0,49.02,4.85,10.55,18.88,0.0,3.0
방화1동,20253,45.6,방화1동,95.0,0,49.02,4.85,10.55,18.88,0.0,3.0
방화1동,20254,45.8,방화1동,95.0,0,49.02,4.85,10.55,18.88,0.0,3.0
방화2동,20211,34.5,방화2동,19.0,0,28.81,1.92,8.79,12.14,1.0,0.0
방화2동,20212,34.5,방화2동,19.0,0,28.81,1.92,8.79,12.14,1.0,0.0
방화2동,20213,34.6,방화2동,19.0,0,28.81,1.92,8.79,12.14,1.0,0.0
방화2동,20214,34.6,방화2동,19.0,0,28.81,1.92,8.79,12.14,1.0,0.0
방화2동,20221,34.7,방화2동,19.0,0,28.81,1.92,8.79,12.14,1.0,0.0
방화2동,20222,35.3,방화2동,19.0,0,28.81,1.92,8.79,12.14,1.0,0.0
방화2동,20223,35.3,방화2동,19.0,0,28.81,1.92,8.79,12.14,1.0,0.0
방화2동,20224,35.3,방화2동,19.0,0,28.81,1.92,8.79,12.14,1.0,0.0
방화2동,20231,35.3,방화2동,19.0,0,28.81,1.92,8.79,12.14,1.0,0.0
방화2동,20232,35.2,방화2동,19.0,0,28.81,1.92,8.79,12.14,1.0,0.0
방화2동,20233,35.2,방화2동,19.0,0,28.81,1.92,8.79,12.14,1.0,0.0
방화2동,20234,35.2,방화2동,19.0,0,28.81,1.92,8.79,12.14,1.0,0.0
방화2동,20241,35.2,방화2동,19.0,0,28.81,1.92,8.79,12.14,1.0,0.0
방화2동,20242,35.2,방화2동,19.0,0,28.81,1.92,8.79,12.14,1.0,0.0
방화2동,20243,45.6,방화2동,19.0,0,28.81,1.92,8.79,12.14,1.0,0.0
방화2동,20244,45.7,방화2동,19.0,0,28.81,1.92,8.79,12.14,1.0,0.0
방화2동,20244,45.8,방화2동,19.0,0,28.81,1.92,8.79,12.14,1.0,0.0
방화2동,20251,45.6,방화2동,19.0,0,28.81,1.92,8.79,12.14,1.0,0.0
방화2동,20252,45.6,방화2동,19.0,0,28.81,1.92,8.79,12.14,1.0,0.0
방화2동,20253,45.6,방화2동,19.0,0,28.81,1.92,8.79,12.14,1.0,0.0
방화2동,20254,45.8,방화2동,19.0,0,28.81,1.92,8.79,12.14,1.0,0.0
방화3동,20211,34.5,방화3동,13.0,0,20.68,3.82,3.47,7.93,1.0,1.0
방화3동,20212,34.5,방화3동,13.0,0,20.68,3.82,3.47,7.93,1.0,1.0
방화3동,20213,34.6,방화3동,13.0,0,20.68,3.82,3.47,7.93,1.0,1.0
방화3동,20214,34.6,방화3동,13.0,0,20.68,3.82,3.47,7.93,1.0,1.0
방화3동,20221,34.7,방화3동,13.0,0,20.68,3.82,3.47,7.93,1.0,1.0
방화3동,20222,35.3,방화3동,13.0,0,20.68,3.82,3.47,7.93,1.0,1.0
방화3동,20223,35.3,방화3동,13.0,0,20.68,3.82,3.47,7.93,1.0,1.0
방화3동,20224,35.3,방화3동,13.0,0,20.68,3.82,3.47,7.93,1.0,1.0
방화3동,20231,35.3,방화3동,13.0,0,20.68,3.82,3.47,7.93,1.0,1.0
방화3동,20232,35.2,방화3동,13.0,0,20.68,3.82,3.47,7.93,1.0,1.0
방화3동,20233,35.2,방화3동,13.0,0,20.68,3.82,3.47,7.93,1.0,1.0
방화3동,20234,35.2,방화3동,13.0,0,20.68,3.82,3.47,7.93,1.0,1.0
방화3동,20241,35.2,방화3동,13.0,0,20.68,3.82,3.47,7.93,1.0,1.0
방화3동,20242,35.2,방화3동,13.0,0,20.68,3.82,3.47,7.93,1.0,1.0
방화3동,20243,45.6,방화3동,13.0,0,20.68,3.82,3.47,7.93,1.0,1.0
방화3동,20244,45.7,방화3동,13.0,0,20.68,3.82,3.47,7.93,1.0,1.0
방화3동,20244,45.8,방화3동,13.0,0,20.68,3.82,3.47,7.93,1.0,1.0
방화3동,20251,45.6,방화3동,13.0,0,20.68,3.82,3.47,7.93,1.0,1.0
방화3동,20252,45.6,방화3동,13.0,0,20.68,3.82,3.47,7.93,1.0,1.0
방화3동,20253,45.6,방화3동,13.0,0,20.68,3.82,3.47,7.93,1.0,1.0
방화3동,20254,45.8,방화3동,13.0,0,20.68,3.82,3.47,7.93,1.0,1.0
신도림동,20211,47.3,신도림동,31.0,0,30.86,6.84,10.08,14.54,1.0,0.0
신도림동,20212,47.3,신도림동,31.0,0,30.86,6.84,10.08,14.54,1.0,0.0
신도림동,20213,47.3,신도림동,31.0,0,30.86,6.84,10.08,14.54,1.0,0.0
신도림동,20214,47.3,신도림동,31.0,0,30.86,6.84,10.08,14.54,1.0,0.0
신도림동,20221,46.4,신도림동,31.0,0,30.86,6.84,10.08,14.54,1.0,0.0
신도림동,20222,46.4,신도림동,31.0,0,30.86,6.84,10.08,14.54,1.0,0.0
신도림동,20223,46.8,신도림동,31.0,0,30.86,6.84,10.08,14.54,1.0,0.0
신도림동,20224,46.8,신도림동,31.0,0,30.86,6.84,10.08,14.54,1.0,0.0
신도림동,20231,45.6,신도림동,31.0,0,30.86,6.84,10.08,14.54,1.0,0.0
신도림동,20232,45.6,신도림동,31.0,0,30.86,6.84,10.08,14.54,1.0,0.0
신도림동,20233,45.7,신도림동,31.0,0,30.86,6.84,10.08,14.54,1.0,0.0
신도림동,20234,45.7,신도림동,31.0,0,30.86,6.84,10.08,14.54,1.0,0.0
신도림동,20241,45.8,신도림동,31.0,0,30.86,6.84,10.08,14.54,1.0,0.0
신도림동,20242,45.8,신도림동,31.0,0,30.86,6.84,10.08,14.54,1.0,0.0
신도림동,20243,46.2,신도림동,31.0,0,30.86,6.84,10.08,14.54,1.0,0.0
신도림동,20244,46.2,신도림동,31.0,0,30.86,6.84,10.08,14.54,1.0,0.0
신도림동,20244,46.2,신도림동,31.0,0,30.86,6.84,10.08,14.54,1.0,0.0
신도림동,20251,46.2,신도림동,31.0,0,30.86,6.84,10.08,14.54,1.0,0.0
신도림동,20252,46.2,신도림동,31.0,0,30.86,6.84,10.08,14.54,1.0,0.0
신도림동,20253,46.1,신도림동,31.0,0,30.86,6.84,10.08,14.54,1.0,0.0
신도림동,20254,46.2,신도림동,31.0,0,30.86,6.84,10.08,14.54,1.0,0.0
구로1동,20211,47.3,구로1동,37.0,0,21.21,2.5,2.55,7.27,1.0,1.0
구로1동,20212,47.3,구로1동,37.0,0,21.21,2.5,2.55,7.27,1.0,1.0
구로1동,20213,47.3,구로1동,37.0,0,21.21,2.5,2.55,7.27,1.0,1.0
구로1동,20214,47.3,구로1동,37.0,0,21.21,2.5,2.55,7.27,1.0,1.0
구로1동,20221,46.4,구로1동,37.0,0,21.21,2.5,2.55,7.27,1.0,1.0
구로1동,20222,46.4,구로1동,37.0,0,21.21,2.5,2.55,7.27,1.0,1.0
구로1동,20223,46.8,구로1동,37.0,0,21.21,2.5,2.55,7.27,1.0,1.0
구로1동,20224,46.8,구로1동,37.0,0,21.21,2.5,2.55,7.27,1.0,1.0
구로1동,20231,45.6,구로1동,37.0,0,21.21,2.5,2.55,7.27,1.0,1.0
구로1동,20232,45.6,구로1동,37.0,0,21.21,2.5,2.55,7.27,1.0,1.0
구로1동,20233,45.7,구로1동,37.0,0,21.21,2.5,2.55,7.27,1.0,1.0
구로1동,20234,45.7,구로1동,37.0,0,21.21,2.5,2.55,7.27,1.0,1.0
구로1동,20241,45.8,구로1동,37.0,0,21.21,2.5,2.55,7.27,1.0,1.0
구로1동,20242,45.8,구로1동,37.0,0,21.21,2.5,2.55,7.27,1.0,1.0
구로1동,20243,46.2,구로1동,37.0,0,21.21,2.5,2.55,7.27,1.0,1.0
구로1동,20244,46.2,구로1동,37.0,0,21.21,2.5,2.55,7.27,1.0,1.0
구로1동,20244,46.2,구로1동,37.0,0,21.21,2.5,2.55,7.27,1.0,1.0
구로1동,20251,46.2,구로1동,37.0,0,21.21,2.5,2.55,7.27,1.0,1.0
구로1동,20252,46.2,구로1동,37.0,0,21.21,2.5,2.55,7.27,1.0,1.0
구로1동,20253,46.1,구로1동,37.0,0,21.21,2.5,2.55,7.27,1.0,1.0
구로1동,20254,46.2,구로1동,37.0,0,21.21,2.5,2.55,7.27,1.0,1.0
구로2동,20211,47.3,구로2동,31.0,0,39.03,3.47,8.51,14.99,0.0,0.0
구로2동,20212,47.3,구로2동,31.0,0,39.03,3.47,8.51,14.99,0.0,0.0
구로2동,20213,47.3,구로2동,31.0,0,39.03,3.47,8.51,14.99,0.0,0.0
구로2동,20214,47.3,구로2동,31.0,0,39.03,3.47,8.51,14.99,0.0,0.0
구로2동,20221,46.4,구로2동,31.0,0,39.03,3.47,8.51,14.99,0.0,0.0
구로2동,20222,46.4,구로2동,31.0,0,39.03,3.47,8.51,14.99,0.0,0.0
구로2동,20223,46.8,구로2동,31.0,0,39.03,3.47,8.51,14.99,0.0,0.0
구로2동,20224,46.8,구로2동,31.0,0,39.03,3.47,8.51,14.99,0.0,0.0
구로2동,20231,45.6,구로2동,31.0,0,39.03,3.47,8.51,14.99,0.0,0.0
구로2동,20232,45.6,구로2동,31.0,0,39.03,3.47,8.51,14.99,0.0,0.0
구로2동,20233,45.7,구로2동,31.0,0,39.03,3.47,8.51,14.99,0.0,0.0
구로2동,20234,45.7,구로2동,31.0,0,39.03,3.47,8.51,14.99,0.0,0.0
구로2동,20241,45.8,구로2동,31.0,0,39.03,3.47,8.51,14.99,0.0,0.0
구로2동,20242,45.8,구로2동,31.0,0,39.03,3.47,8.51,14.99,0.0,0.0
